X,Y,OBJECTID,Owner,Path,Source,Type,HIFLD_ID,Name,Max_Voltage,ZIP_CODE,STATE,COUNTY,CITY,Lon,Lat,CAISO_Name
-13321014.18,4424594.347,186,PG&E,H15,CEC,SUBSTATION,302915,Coppermine,115,93619,CA,Fresno County,Unincorporated,-119.6647064,36.89581265,
-13395952.47,4331832.766,187,Other,,CEC,SUBSTATION,302287,Derrick,,93210,CA,Fresno County,Unincorporated,-120.3378885,36.22650304,
-13293665.99,4379362.11,188,Other,,CEC,SUBSTATION,305901,Dinuba Energy,60,93654,CA,Tulare County,Unincorporated,-119.4190334,36.57016948,
-13250242.72,4398671.373,189,PG&E,,CEC,SUBSTATION,307630,Dunlap,60,93641,CA,Fresno County,Unincorporated,-119.0289556,36.70935277,
-13342634.82,4414313.529,190,PG&E,,CEC,SUBSTATION,304773,Fig Garden,,93711,CA,Fresno County,Fresno,-119.8589279,36.82191867,
-13410255.23,4418300.133,191,PG&E,,CEC,SUBSTATION,307163,Firebaugh,60,93622,CA,Fresno County,Unincorporated,-120.4663723,36.8505811,
-13372305.45,4319936.065,192,PG&E,15,CEC,SUBSTATION,309714,Gates,,93234,CA,Fresno County,Unincorporated,-120.1254637,36.14024498,Gates
-13395605.95,4375893.899,193,PG&E,,CEC,SUBSTATION,303660,Giffen,60,93608,CA,Fresno County,Unincorporated,-120.3347756,36.5451436,
-13425499.14,4400182.596,194,PG&E,,CEC,SUBSTATION,304973,Hammonds,115,93622,CA,Fresno County,Unincorporated,-120.6033108,36.72023522,
-13377953.25,4382308.471,195,PG&E,,CEC,SUBSTATION,303306,Helm,230,93660,CA,Fresno County,Unincorporated,-120.1761988,36.59142343,Helm
-13349670.97,4417484.505,196,PG&E,15,CEC,SUBSTATION,302888,Herndon,230,93722,CA,Fresno County,Fresno,-119.9221347,36.84471786,
-13369906.23,4326253.775,197,PG&E,,CEC,SUBSTATION,304055,Huron,115,93234,CA,Fresno County,Unincorporated,-120.1039111,36.18606391,
-13365027.3,4396197.519,198,PG&E,,CEC,SUBSTATION,310472,Kerman,60,93630,CA,Fresno County,Unincorporated,-120.060083,36.69153501,
-13345299.49,4398153.462,199,PG&E,,CEC,SUBSTATION,301827,Kearney (New),230,93706,CA,Fresno County,Unincorporated,-119.882865,36.70562289,Kearney
-13344983.12,4398316.073,200,PG&E,,CEC,SUBSTATION,305853,Kearney (Old),60,93706,CA,Fresno County,Unincorporated,-119.880023,36.706794,
-13264772.03,4423544.23,201,PG&E,H5,CEC,SUBSTATION,304409,Kings River,,93664,CA,Fresno County,Unincorporated,-119.1594746,36.88826815,
-13311861.92,4368038.691,202,PG&E,,CEC,SUBSTATION,301616,Kingsburg,115,93631,CA,Fresno County,Unincorporated,-119.5824902,36.48843212,Kingsburg
-13327896.8,4396436.304,203,PG&E,,CEC,SUBSTATION,307652,Malaga,115,93725,CA,Fresno County,Unincorporated,-119.726534,36.69325502,Malaga
-13334725.68,4409605.462,204,PG&E,,CEC,SUBSTATION,300176,Manchester,115,93726,CA,Fresno County,Fresno,-119.7878789,36.78805531,
-13318176.01,4384999.307,205,PG&E,H5,CEC,SUBSTATION,308822,McCall,230,93625,CA,Fresno County,Unincorporated,-119.6392106,36.61082901,McCall
-13357081.92,4382578.242,206,PG&E,,CEC,SUBSTATION,304647,Mc Mullin,230,93706,CA,Fresno County,Unincorporated,-119.9887084,36.59336916,Mc Mullin
-13409429.54,4400232.744,207,PG&E,,CEC,SUBSTATION,309412,Mendota,115,93640,CA,Fresno County,Unincorporated,-120.4589551,36.72059631,Mendota
-13399011.72,4405184.103,208,Other,,CEC,SUBSTATION,310154,Mendota Biomass,60,93640,CA,Fresno County,Mendota,-120.3653702,36.75624051,
-13431243.81,4423333.012,209,PG&E,,CEC,SUBSTATION,306702,Oro Loma,115,93622,CA,Fresno County,Unincorporated,-120.654916,36.88675057,Oro Loma
-13333103.54,4384276.808,210,PG&E,,CEC,SUBSTATION,302316,Bowles,60,93725,CA,Fresno County,Unincorporated,-119.773307,36.60561902,
-13423099.68,4390923.61,211,PG&E,,CEC,SUBSTATION,307408,Panoche,230,93622,CA,Fresno County,Unincorporated,-120.5817561,36.65353625,Panoche
-13305051.38,4384545.07,212,PG&E,,CEC,SUBSTATION,301266,Parlier,,93648,CA,Fresno County,Parlier,-119.5213101,36.60755351,
-13306921.97,4398792.105,214,PG&E,,CEC,SUBSTATION,301252,Rainbow,,93657,CA,Fresno County,Unincorporated,-119.5381139,36.71022222,
-13288898.73,4384100.444,215,PG&E,,CEC,SUBSTATION,308378,Reedley,115,93654,CA,Fresno County,Unincorporated,-119.3762084,36.6043472,Reedley
-13378192.87,4386401.063,216,PG&E,,CEC,SUBSTATION,302873,San Joaquin,60,93660,CA,Fresno County,Unincorporated,-120.1783513,36.62093615,
-13264885.97,4389709.7,217,PG&E,,CEC,SUBSTATION,309016,Sand Creek,60,93647,CA,Tulare County,Unincorporated,-119.1604981,36.64478731,
-13315024.49,4398375.672,218,PG&E,H5,CEC,SUBSTATION,303753,Sanger,115,93657,CA,Fresno County,Unincorporated,-119.6109001,36.70722322,Sanger
-13373781.38,4356070.189,219,PG&E,,CEC,SUBSTATION,304309,Schindler,115,93234,CA,Fresno County,Unincorporated,-120.1387222,36.40194442,Schindler
-13369972.5,4373946.446,220,PG&E,,CEC,SUBSTATION,304332,Stroud,60,93627,CA,Fresno County,Unincorporated,-120.1045065,36.53108764,
-13290802.81,4407172.353,221,PG&E,,CEC,SUBSTATION,310134,Tivy Valley,,93657,CA,Fresno County,Unincorporated,-119.393313,36.77054901,
-13327390.3,4395642.648,222,Other,,CEC,SUBSTATION,303835,Air Products,115,93725,CA,Fresno County,Unincorporated,-119.721984,36.68753802,
-13297403.58,4385631.945,223,PG&E,,CEC,SUBSTATION,305874,Wahtoke,115,93654,CA,Fresno County,Reedley,-119.4526087,36.61539071,Wahtoke
-13395563.62,4391970.838,224,WAPA,,CEC,SUBSTATION,309374,Wesix,60,93668,CA,Fresno County,Unincorporated,-120.3343954,36.66108307,
-13338190.57,4399896.297,225,PG&E,,CEC,SUBSTATION,309459,West Fresno,115,93706,CA,Fresno County,Fresno,-119.8190045,36.71817367,West Fresno
-13389428.03,4355682.31,226,Other,,CEC,SUBSTATION,305840,Westlands 16Ra,115,93210,CA,Fresno County,Unincorporated,-120.2792785,36.39913989,
-13386303.04,4349836.157,227,Other,,CEC,SUBSTATION,305020,Westlands 18Ra,60,93210,CA,Fresno County,Unincorporated,-120.2512062,36.35685741,
-13330620.45,4424658.986,228,PG&E,,CEC,SUBSTATION,302044,Woodward,115,93730,CA,Fresno County,Fresno,-119.751001,36.89627702,
-13268649.79,4473378.167,230,SCE,H6,CEC,SUBSTATION,302844,Line Creek,33,93634,CA,Fresno County,Unincorporated,-119.1943091,37.24547409,
-13264732.3,4474988.835,231,SCE,H6,CEC,SUBSTATION,308838,Portal,33,93664,CA,Fresno County,Unincorporated,-119.1591177,37.25699116,
-13427391.19,4416277.997,233,PG&E,,CEC,SUBSTATION,307108,De Francesco,,93622,CA,Fresno County,Unincorporated,-120.6203074,36.83604392,
-13374794.07,4321628.381,234,PG&E,,CEC,SUBSTATION,301242,Gates Wellhead,60,93234,CA,Fresno County,Unincorporated,-120.1478193,36.15252107,
-13582143.61,4805497.766,235,PG&E,,CEC,SUBSTATION,301251,Jacinto,60,95943,CA,Glenn County,Unincorporated,-122.0104719,39.58278564,
-13592534.06,4833439.128,236,PG&E,,CEC,SUBSTATION,308466,Capay,60,95963,CA,Glenn County,Unincorporated,-122.1038109,39.77596358,
-13641414.39,4806960.756,237,PG&E,,CEC,SUBSTATION,310114,Elk Creek,60,95939,CA,Glenn County,Unincorporated,-122.5429104,39.5929137,
-13596885.88,4833721.498,238,PG&E,,CEC,SUBSTATION,305750,Glenn,230,95963,CA,Glenn County,Unincorporated,-122.1429041,39.77791304,Glenn
-13586689.72,4835367.985,239,PG&E,,CEC,SUBSTATION,303881,Headgate,60,95963,CA,Glenn County,Unincorporated,-122.0513104,39.78927916,
-13610260.56,4799249.217,240,PG&E,,CEC,SUBSTATION,306883,Logan Creek,230,95988,CA,Glenn County,Unincorporated,-122.2630509,39.53951119,
-13600875.24,4826088.501,241,PG&E,,CEC,SUBSTATION,302830,Orland B,60,95963,CA,Glenn County,Unincorporated,-122.178741,39.725196,
-13601697.1,4798118.283,243,PG&E,,CEC,SUBSTATION,306643,Willows A,60,95988,CA,Glenn County,Unincorporated,-122.1861239,39.531676,
-13640328.64,4806112.716,244,PG&E,,CEC,SUBSTATION,310479,Stony Gorge,,95939,CA,Glenn County,Unincorporated,-122.533157,39.58704303,
-13803019.44,4994353.648,245,PG&E,,CEC,SUBSTATION,308230,Ultra Power,60,95521,CA,Humboldt County,Blue Lake,-123.9946333,40.87793436,
-13813460.2,4992755.891,246,PG&E,,CEC,SUBSTATION,304334,Arcata,60,95521,CA,Humboldt County,Arcata,-124.0884243,40.86708117,
-13814972.16,5036371.758,247,PG&E,,CEC,SUBSTATION,300001,Big Lagoon,60,95570,CA,Humboldt County,Unincorporated,-124.1020064,41.16271474,
-13807442.82,4998463.574,248,Other,,CEC,SUBSTATION,310198,Blue Chip Milling,60,95519,CA,Humboldt County,Unincorporated,-124.0343692,40.90584397,
-13801456.23,4994633.375,249,PG&E,,CEC,SUBSTATION,307572,Blue Lake,60,95525,CA,Humboldt County,Unincorporated,-123.9805907,40.8798343,
-13779161.06,4935889.903,250,PG&E,,CEC,SUBSTATION,306209,Bridgeville,115,95526,CA,Humboldt County,Unincorporated,-123.7803098,40.47964597,Bridgeville
-13810715.4,4944894.721,251,PG&E,,CEC,SUBSTATION,302794,Carlotta,60,95547,CA,Humboldt County,Unincorporated,-124.0637673,40.54114692,
-13827008.74,4953904.134,252,PG&E,,CEC,SUBSTATION,301875,Eel River,60,95536,CA,Humboldt County,Unincorporated,-124.2101328,40.60262281,
-13825468.19,4982954.997,253,PG&E,,CEC,SUBSTATION,305866,Fairhaven,60,95564,CA,Humboldt County,Unincorporated,-124.1962938,40.80046704,
-13825457.33,4983757.006,254,Other,,CEC,SUBSTATION,306783,Lousiana Pacific,60,95564,CA,Humboldt County,Unincorporated,-124.1961963,40.8059206,
-13758686.57,4897056.576,255,PG&E,,CEC,SUBSTATION,309820,Fort Seward,60,95511,CA,Humboldt County,Unincorporated,-123.5963844,40.21377701,
-13785506.04,4907567.381,256,PG&E,,CEC,SUBSTATION,302998,Fruitland,60,95554,CA,Humboldt County,Unincorporated,-123.8373077,40.28584174,
-13780560.08,4880922.411,257,PG&E,,CEC,SUBSTATION,301728,Garberville,60,95542,CA,Humboldt County,Unincorporated,-123.7928774,40.10300786,
-13818294.71,4980080.125,258,PG&E,,CEC,SUBSTATION,305752,Harris,60,95503,CA,Humboldt County,Unincorporated,-124.1318534,40.78091459,
-13768229.39,5020673.867,259,PG&E,,CEC,SUBSTATION,300663,Hoopa,60,95546,CA,Humboldt County,Unincorporated,-123.6821089,41.05646539,
-13816126.95,4980325.637,260,PG&E,,CEC,SUBSTATION,303673,Humboldt,115,95503,CA,Humboldt County,Unincorporated,-124.11238,40.78258458,Humboldt
-13826955.65,4974114.822,261,PG&E,,CEC,SUBSTATION,310336,Humboldt Bay,,95503,CA,Humboldt County,Unincorporated,-124.2096559,40.74032526,
-13811670.49,4998359.568,262,PG&E,,CEC,SUBSTATION,307372,Janes Creek,60,95521,CA,Humboldt County,Arcata,-124.072347,40.90513782,
-13820575.55,4992560.142,263,Other,,CEC,SUBSTATION,304968,Sierra Pacific Lumber,60,95521,CA,Humboldt County,Unincorporated,-124.1523425,40.86575137,
-13789557.23,4978166.878,264,PG&E,,CEC,SUBSTATION,310450,Maple Creek,,95550,CA,Humboldt County,Unincorporated,-123.8737002,40.76789911,
-13818668.06,4952726.877,265,PG&E,,CEC,SUBSTATION,309670,Newburg,60,95540,CA,Humboldt County,Fortuna,-124.1352072,40.59459298,
-13541086.65,4551374.346,266,Other,,CEC,SUBSTATION,303676,Windmaster,230,94514,CA,Contra Costa County,Unincorporated,-121.641651,37.80116,
-13815194.09,4936076.867,267,Other,,CEC,SUBSTATION,302363,Pacific Lumber,60,95565,CA,Humboldt County,Unincorporated,-124.1040001,40.48092347,
-13814667.33,4938194.292,269,PG&E,,CEC,SUBSTATION,308528,Rio Dell,60,95562,CA,Humboldt County,Rio Dell,-124.0992681,40.49538982,
-13784496.35,4985901.047,270,PG&E,,CEC,SUBSTATION,308615,Russ Ranch,60,95550,CA,Humboldt County,Unincorporated,-123.8282375,40.82049761,
-13483089.31,4541817.552,271,Other,,CEC,SUBSTATION,303204,Mrip,,95366,CA,San Joaquin County,Ripon,-121.120652,37.73329501,
-13817912.87,5021895.034,272,PG&E,,CEC,SUBSTATION,300777,Trinidad,60,95570,CA,Humboldt County,Unincorporated,-124.1284232,41.06473688,
-13763553.66,5004656.408,273,PG&E,,CEC,SUBSTATION,309847,Willow Creek,60,95573,CA,Humboldt County,Unincorporated,-123.6401062,40.9478759,
-12859503.89,3895168.456,274,IID,,CEC,SUBSTATION,309842,Alamorio,92,92227,CA,Imperial County,Brawley,-115.5188889,32.99897909,
-12910671.54,3911951.383,275,IID,,CEC,SUBSTATION,303931,Anza,92,92274,CA,Imperial County,Unincorporated,-115.9785357,33.12533089,
-12754385.09,3866337.488,276,IID,,CEC,SUBSTATION,304974,Bard,,92283,CA,Imperial County,Unincorporated,-114.5745907,32.78149971,
-12743864.31,3882370.472,277,IID,,CEC,SUBSTATION,304064,Barret,,92283,CA,Imperial County,Unincorporated,-114.4800809,32.90250651,
-12878414.59,3946513.308,278,IID,,CEC,SUBSTATION,303610,Bombay,92,92257,CA,Imperial County,Unincorporated,-115.6887666,33.38496117,
-12857431.44,3851465.707,279,IID,,CEC,SUBSTATION,309012,Calexico,,92231,CA,Imperial County,Calexico,-115.5002718,32.66910959,
-12858530.79,3912114.919,280,IID,,CEC,SUBSTATION,309726,Calipatria,92,92233,CA,Imperial County,Calipatria,-115.5101474,33.12656119,
-12866082.14,3871159.987,281,IID,,CEC,SUBSTATION,306347,Central,,92243,CA,Imperial County,El Centro,-115.5779823,32.81791422,
-12866065.6,3866279.066,282,IID,,CEC,SUBSTATION,303532,Dahlia,92,92243,CA,Imperial County,El Centro,-115.5778337,32.78105848,
-12918710.39,3950092.699,283,IID,,CEC,SUBSTATION,306917,Desert Shores,92,92274,CA,Imperial County,Unincorporated,-116.0507499,33.41180556,
-12888394.76,3867961.136,284,IID,,CEC,SUBSTATION,304440,Dixieland,92,92274,CA,Imperial County,Unincorporated,-115.77842,32.79376148,
-12861536.38,3869097.391,285,IID,46,CEC,SUBSTATION,301611,El Centro,230,92243,CA,Imperial County,El Centro,-115.5371471,32.80234146,
-12866206.87,3868738.739,286,IID,,CEC,SUBSTATION,305657,Euclid,92,92251,CA,Imperial County,Unincorporated,-115.5791028,32.79963333,
-12799975.92,3902420.721,287,IID,,CEC,SUBSTATION,304184,Goldfields,92,92283,CA,Imperial County,Unincorporated,-114.9841401,33.05360069,
-12788850.03,3901548.517,288,IID,,CEC,SUBSTATION,304348,Goldmine,,92283,CA,Imperial County,Unincorporated,-114.8841944,33.04703333,
-12861247.99,3857506.891,289,IID,,CEC,SUBSTATION,301306,Heber,92,92243,CA,Imperial County,Unincorporated,-115.5345564,32.71478156,
-12832210.91,3864853.746,290,IID,,CEC,SUBSTATION,300726,Highline,230,92250,CA,Imperial County,Unincorporated,-115.2737119,32.77029303,
-12864984.77,3883628.996,291,IID,,CEC,SUBSTATION,303539,Holly Sugar,,92251,CA,Imperial County,Unincorporated,-115.5681245,32.91199807,
-12844932.79,3870431.433,292,IID,,CEC,SUBSTATION,301784,Holtville,,92250,CA,Imperial County,Holtville,-115.3879944,32.81241389,
-12864497.19,3876226.598,293,IID,,CEC,SUBSTATION,310188,Imperial Valley,,92251,CA,Imperial County,Imperial,-115.5637445,32.85615594,
-12881408.51,3857925.81,294,SDG&E,"Southwest Powerlink, 45, 46",CEC,SUBSTATION,300666,Imperial Valley,,92274,CA,Imperial County,Unincorporated,-115.7156615,32.71794776,Imperial Valley
-13182796.4,4016514.859,295,SCE,,CEC,SUBSTATION,309703,El Segundo,,90245,CA,Los Angeles County,El Segundo,-118.4230749,33.90844364,El Segundo
-12800264.83,3898937.531,296,IID,,CEC,SUBSTATION,302992,Mesquite,,92283,CA,Imperial County,Unincorporated,-114.9867354,33.02737071,
-12850106.9,3920864.817,297,IID,,CEC,SUBSTATION,310447,Midway,230,92233,CA,Imperial County,Unincorporated,-115.4344743,33.19236269,
-12756109.8,3862556.446,298,IID,,CEC,SUBSTATION,308891,No Mans Land,,92283,CA,Imperial County,Unincorporated,-114.590084,32.75293878,
-12805210.7,3856373.456,299,IID,,CEC,SUBSTATION,310380,Drop 2,,92283,CA,Imperial County,Unincorporated,-115.0311648,32.70621445,
-12795347.43,3857025.968,300,IID,,CEC,SUBSTATION,308885,Sand Hill,,92283,CA,Imperial County,Unincorporated,-114.9425616,32.71114659,
-12769753.25,3860390.445,301,IID,,CEC,SUBSTATION,300301,Araz,161,92283,CA,Imperial County,Unincorporated,-114.7126452,32.73657328,
-12877486.01,3870297.877,302,IID,,CEC,SUBSTATION,310007,Navy Base,92,92243,CA,Imperial County,Unincorporated,-115.680425,32.81140555,
-12857525.98,3927506.52,303,IID,,CEC,SUBSTATION,301669,Niland,161,92233,CA,Imperial County,Unincorporated,-115.501121,33.24227704,
-12862184.83,3893574.873,304,IID,,CEC,SUBSTATION,309476,Oakley,,92227,CA,Imperial County,Brawley,-115.5429722,32.98697223,
-12856372.41,3853845.356,305,IID,,CEC,SUBSTATION,307585,Perry,92,92231,CA,Imperial County,Calexico,-115.4907583,32.68710277,
-12773762.03,3863539.874,306,WAPA,,CEC,SUBSTATION,307389,Knob,,92283,CA,Imperial County,Unincorporated,-114.7486567,32.7603682,
-12897231.42,3867707.489,307,IID,,CEC,SUBSTATION,300850,Plaster City,,92259,CA,Imperial County,Unincorporated,-115.857801,32.79184606,
-12858352.35,3853696.925,308,IID,,CEC,SUBSTATION,306205,Pruett,,92231,CA,Imperial County,Unincorporated,-115.5085444,32.68598055,
-12861210.34,3891375.27,309,IID,,CEC,SUBSTATION,300430,Rio Vista,92,92227,CA,Imperial County,Brawley,-115.5342182,32.97039663,
-12909702.79,3933232.804,310,IID,,CEC,SUBSTATION,308892,Salton City,92,92274,CA,Imperial County,Unincorporated,-115.9698333,33.28528889,
-12879071.36,3867660.268,311,IID,,CEC,SUBSTATION,302005,Seeley,92,92273,CA,Imperial County,Unincorporated,-115.6946665,32.79148946,
-12872726.79,3862525.576,312,IID,,CEC,SUBSTATION,310226,Silsbee,,92243,CA,Imperial County,Unincorporated,-115.6376722,32.75270556,
-12884500.37,3879469.259,313,IID,,CEC,SUBSTATION,300759,Superstition,92,92251,CA,Imperial County,Unincorporated,-115.7434361,32.88062222,
-12861190.01,3863399.009,314,IID,,CEC,SUBSTATION,304392,Valley,92,92243,CA,Imperial County,Unincorporated,-115.5340356,32.75930406,
-12833267.19,3855472.374,315,IID,,CEC,SUBSTATION,304369,Verde,,92250,CA,Imperial County,Unincorporated,-115.2832006,32.69940301,
-12870647.34,3900362.244,316,IID,,CEC,SUBSTATION,304586,Westmorland,,92281,CA,Imperial County,Westmorland,-115.6189923,33.03810038,
-12760939.14,3860693.587,317,IID,,CEC,SUBSTATION,304614,Winterhaven,,92283,CA,Imperial County,Unincorporated,-114.6334667,32.73886389,
-13133429.46,4491420.119,318,SCE,,CEC,SUBSTATION,307164,Deep Springs,,93513,CA,Inyo County,Unincorporated,-117.9796042,37.37438227,
-13130852.57,4315752.85,319,SCE,,CEC,SUBSTATION,300467,Haiwee,,93555,CA,Inyo County,Unincorporated,-117.9564555,36.10989167,
-13143770.67,4383596.2,320,SCE,,CEC,SUBSTATION,300486,Lone Pine,,93545,CA,Inyo County,Unincorporated,-118.0725009,36.60071079,
-13213834.45,4489372.098,321,SCE,L1,CEC,SUBSTATION,304421,Morgan,,93514,CA,Inyo County,Unincorporated,-118.7018945,37.35976047,
-13187502.72,4487978.098,322,SCE,52,CEC,SUBSTATION,300630,Mt. Tom,,93514,CA,Inyo County,Unincorporated,-118.4653526,37.34980639,
-13174721.45,4495107.378,323,SCE,52,CEC,SUBSTATION,306686,Roberts,,93514,CA,Inyo County,Unincorporated,-118.3505364,37.40070021,
-13359585.19,4261010.305,324,PG&E,,CEC,SUBSTATION,303384,Berrenda A,70,93249,CA,Kern County,Unincorporated,-120.0111956,35.7116008,
-13363062.15,4253732.871,325,PG&E,,CEC,SUBSTATION,300599,Berrenda C,70,93249,CA,Kern County,Unincorporated,-120.0424297,35.65850145,
-13235995.43,4147655.385,326,Other,,CEC,SUBSTATION,310488,Castaic,70,93243,CA,Kern County,Unincorporated,-118.9009699,34.88051458,
-13260190.6,4228041.8,327,PG&E,,CEC,SUBSTATION,309030,Cawelo B,70,93308,CA,Kern County,Unincorporated,-119.1183189,35.4707658,
-13259867.91,4241717.887,328,PG&E,,CEC,SUBSTATION,300633,Cawelo C,115,93308,CA,Kern County,Unincorporated,-119.1154201,35.57075757,
-13254352.2,4172439.151,329,Other,,CEC,SUBSTATION,301591,Emidio Mobil,70,93313,CA,Kern County,Unincorporated,-119.0658716,35.06295044,
-13250959.33,4218517.698,330,PG&E,,CEC,SUBSTATION,306377,Kernwater,,93308,CA,Kern County,Unincorporated,-119.035393,35.40105743,
-13229681.42,4157755.848,331,SCE,,CEC,SUBSTATION,306358,Lebec,,93560,CA,Kern County,Unincorporated,-118.8442502,34.95491418,
-13343453.64,4271178.323,332,PG&E,,CEC,SUBSTATION,301793,Lost Hills,60,93249,CA,Kern County,Unincorporated,-119.8662835,35.78573189,
-13246150.18,4225836.544,333,PG&E,,CEC,SUBSTATION,304929,Petrol,115,93308,CA,Kern County,Unincorporated,-118.9921917,35.45463056,
-13253901.93,4172583.819,334,PG&E,,CEC,SUBSTATION,309576,Valpredo,70,93313,CA,Kern County,Unincorporated,-119.0618268,35.06401416,
-13238703.79,4153883.348,335,Other,,CEC,SUBSTATION,306710,Pacific Pipeline,70,93243,CA,Kern County,Unincorporated,-118.9252995,34.92639747,
-13357941.98,4253650.632,336,PG&E,,CEC,SUBSTATION,303111,Antelope,70,93249,CA,Kern County,Unincorporated,-119.9964345,35.6579012,
-13348721.32,4269777.399,337,PG&E,,CEC,SUBSTATION,306367,Arco,230,93249,CA,Kern County,Unincorporated,-119.9136038,35.7755224,Arco
-13233490.45,4184327.096,338,PG&E,,CEC,SUBSTATION,307806,Arvin,70,93203,CA,Kern County,Unincorporated,-118.8784674,35.15031453,
-13239584.81,4207041.407,339,Other,,CEC,SUBSTATION,302255,Arvin-Edison,,93307,CA,Kern County,Unincorporated,-118.9332139,35.31698056,
-13247513.22,4216629.803,340,PG&E,,CEC,SUBSTATION,303106,Bakersfield,230,93301,CA,Kern County,Bakersfield,-119.004436,35.38723247,Bakersfield
-13342054.1,4247722.735,341,PG&E,,CEC,SUBSTATION,310253,Blackwell,70,93249,CA,Kern County,Unincorporated,-119.8537112,35.61462223,
-13291941.86,4178401.671,342,PG&E,,CEC,SUBSTATION,306815,Cadet,70,93268,CA,Kern County,Taft,-119.4035453,35.10678049,
-13256571.36,4206226.359,343,PG&E,,CEC,SUBSTATION,305663,Carnation Dairy,70,93313,CA,Kern County,Bakersfield,-119.0858067,35.31100608,
-13336657.26,4237659.773,344,PG&E,,CEC,SUBSTATION,310382,Carneras,70,93249,CA,Kern County,Unincorporated,-119.8052306,35.54109995,
-13331664.7,4228581.427,345,Other,,CEC,SUBSTATION,306309,Celeron,70,93251,CA,Kern County,Unincorporated,-119.7603817,35.4747136,
-13294822.1,4177090.136,346,PG&E,,CEC,SUBSTATION,304735,Chalk,70,93252,CA,Kern County,Unincorporated,-119.429419,35.09714151,
-13283233.18,4246826.244,347,PG&E,,CEC,SUBSTATION,303174,Charca,115,93280,CA,Kern County,Unincorporated,-119.3253139,35.60807501,
-13240326.94,4218155.541,348,PG&E,,CEC,SUBSTATION,306049,Columbus,115,93306,CA,Kern County,Bakersfield,-118.9398806,35.39840556,Columbus
-13278070.47,4176579.735,349,PG&E,,CEC,SUBSTATION,308995,Copus,70,93311,CA,Kern County,Unincorporated,-119.2789365,35.09339007,
-13314876.37,4206788.266,350,Other,,CEC,SUBSTATION,303117,Cymric,115,93251,CA,Kern County,Unincorporated,-119.6095695,35.31512502,
-13355421.09,4269706.865,351,PG&E,,CEC,SUBSTATION,302208,Devils Den,70,93249,CA,Kern County,Unincorporated,-119.9737889,35.77500833,
