OBJECTID,Name,kV,kV_Sort,Owner,Status,Circuit,Type,Legend,Length_Mile,Length_Feet,TLine_Name,Engineering_ID,Engineering_Name,Structure_Type,Structure_Material,Source,Comments,Creator,Creator_Date,Last_Editor,Last_Editor_Date,GlobalID,SHAPE_Length
4996,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,1,6080.10376824, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{9C88C27E-0A08-48DA-B418-A6AED987AE08},2236.02367990998
4997,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,2,8366.3781004, , , , , ,Google & BING & ESRI,Partially underground,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{FB955668-DA1E-4D47-9FB3-71BD68BCB964},3083.92035980937
4998,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,2,10706.73190087, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{1C171F92-99C3-4818-92A4-1164475A1FE8},3936.93522303269
4999,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,3,17267.31807682, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{ADA6B552-2D00-4F36-8637-CB3FB44D8850},6346.70352042588
5000,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,2,9962.0523902, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{83DEDBCF-96BD-46ED-99AA-E2C6FCB885C0},3668.0845056109
5001,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,1,5613.87455291, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{A5C57E26-1F02-424C-8EB4-8911441EB1AE},2068.73678023005
5002,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,1,3012.98528847, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{11D80E93-2C79-4E34-88A0-8A7E1AE1283A},1108.93995257195
5003,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,3,15933.99506882, , , , , ,Google & BING & ESRI,Partially underground,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{5B7B72B3-E2D6-48D9-9A1B-145694316D27},5864.17073846925
5004,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,3,13538.75882643, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{4F65D790-DBEF-459B-9099-C08D1B929504},4988.99842071103
5005,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,2,10134.26680062, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{92387794-9D45-4C0D-9761-6C0AFB93424C},3735.73691916959
5006,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,1,6555.66297468, , , , , ,Google & BING & ESRI,Partially underground,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{19626C19-1A0E-47CC-BEB3-629FF1A8B2D8},2413.68305008187
5007,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,1,3632.19085, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{67BEB2B7-6749-46DE-BABD-0F545A4DB8E2},1337.02610180855
5008,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,1,3685.41780479, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{6D4DF20A-3639-4E06-B5AC-552D3CDB3CC3},1353.26024258385
5009,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,0,1590.26706963, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{858A31A8-AE73-455E-92FE-3260ADA97F1C},586.231800641043
5010,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,1,5275.91442496, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{72BCB3C6-7D9B-408E-BFD7-61D27FCAEAAF},1938.60305395478
5011,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,4,18796.80204098, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{DA4C00AC-06FB-42BA-ABE5-905D0C626F64},6915.95674627304
5012,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,1,6925.85091584, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{B58B2C4B-5D1D-455E-B8B2-4FBAB7DD92D7},2546.23410892754
5013,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,3,14229.27457434, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{D0C30ECE-75B4-45A4-9008-92373A3ADC0D},5237.47895950251
5014,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,0,1453.12502379, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{D3E0FFED-F07A-4027-96A4-F94863CAFEAA},535.923940280602
5015,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,3,15451.94092658, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{4B1BAF94-EB28-4BD1-97CE-75D3F9FA71EA},5692.97384549105
5016,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,1,7107.53480636, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{CE3F2225-92F7-4F3B-8316-FB160343DEB2},2618.20683398791
5017,SCE 220kV,220,220,SCE,Operational,Single,OH,SCE_220_230kV,0,1454.55087115, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{E8292D2E-3DFE-45E5-B686-518075487C42},535.085367536655
5018,SCE 220kV,220,220,SCE,Operational,Single,OH,SCE_220_230kV,0,1448.95289424, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{B75E1EA7-8D72-4B70-8F18-4188A5A05685},534.404041773053
5019,SCE 220kV,220,220,SCE,Operational,Single,OH,SCE_220_230kV,0,715.11831896, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{37915BA8-D863-456F-A250-0AF0AEFB96EA},262.812439037786
5020,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,1,7523.08027046, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{82542C7F-6293-42DD-B837-98483293D747},2769.41684184028
5021,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,1,3613.55150079, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{C24F5BB4-B888-4B81-B88F-10B5201541F9},1332.59817710757
5022,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,0,1516.91785493, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{90A8526C-E6DF-43EB-96FE-9E6E6542B4F5},557.918852616997
5023,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,2,9683.44784661, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{5FA256D5-3FD9-4535-9912-2A69ABAB2AC5},3566.55791273545
5024,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,1,3659.89660669, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{1AE1464D-FFD6-4551-9C09-613B13A86EDC},1346.41579815688
5025,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,2,9827.26616567, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{86EFA906-B013-4DDA-8BD5-1A513E45E084},3612.00120696932
5026,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,3,15590.62675418, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{048A66D7-1F9C-4062-812C-DA1DB6B8EDCB},5744.43780196311
5027,SCE 66kV,66,66,SCE,Operational,Double,OH,SCE_33_69kV,4,20645.48159065, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{91F15792-7B05-4E05-9AEE-7691C2A69B9B},7591.54417500465
5028,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,0,1327.44429192, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{29507C22-CC8F-4934-97C8-98A95B275832},487.803526504498
5029,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,1,2706.75034225, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{E5EAA416-5CB3-40B1-9E4F-1423F5DF40BF},993.684166004081
5030,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,1,5901.73461676, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{11162801-09BA-4224-B7F3-79FA53F0B810},2167.12257419932
5031,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,1,5917.46063154, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{E17FE7E7-DE52-4626-89AA-974F23D90D76},2172.9349107778
5032,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,1,4761.7671812, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{9FA5AD4C-9B3E-487F-8DCE-33243CD783E5},1748.24956930123
5033,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,4,19560.63568486, , , , , ,Google & BING & ESRI,Partially underground,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{4E32A89E-B7FA-495F-8A4D-BE9636500521},7203.51425374951
5034,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,1,4144.20665594, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{F02EA1F6-DB3B-4925-83B9-01B1A40C8A85},1526.95079471042
5035,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,1,4770.45241946, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{28002A4F-A0CC-44B5-968B-76D7F4C540D1},1754.77212484565
5036,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,1,3271.60028459, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{FECCE78B-11DB-4118-ABE8-72E21BAC45CB},1201.43197423444
5037,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,5,24670.77101337, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{84617B4F-BA48-4C59-9599-41D22465676E},9085.28363842204
5038,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,0,746.59858031, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{49D186D9-C54D-4710-A60B-D8FC6AAEC8C2},274.543197542206
5039,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,2,11873.15471119, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{39A7DECB-8093-42FC-9554-7441F83171D0},4376.6823868536
5040,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,4,22609.46827674, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{7636E39D-C9BE-4D0D-9B8D-7D255B9DC24E},8313.79167861407
5041,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,2,8101.69779316, , , , , ,Google & BING & ESRI,Partially underground,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{31FDA2D9-F889-45FC-AD19-A96C8A6A5926},2972.43014998505
5042,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,2,13054.37430018, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{2BA36F27-5D26-4DDB-9E96-B73F575055EF},4807.56944113153
5043,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,5,26418.35169161, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{ED8D38F2-1DD3-40A4-9ADD-2DDB028FEBE9},9745.40005785742
5044,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,2,12073.95358317, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{7C9DA875-80F1-467E-97CC-0599C54D38BD},4450.39223859329
5045,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,0,91.19186319, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{472D30FA-2A04-4806-AFDB-CF6E43D817BE},33.5494137407641
5046,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,2,8534.16479481, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{D4648AAB-88EB-48F3-8F75-9DD9C3B09A5D},3149.36297891919
5047,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,3,15901.62670272, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{970FBE62-A07C-406B-AE33-6A7B4E0869C5},5854.7064906223
5048,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,2,8058.21696162, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/13 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{6F6158FD-E8A4-47A8-AF96-01354F6E872A},2972.94187043883
5049,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,1,4377.11239273, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{ADCE0B02-D4A5-4246-A3DE-2E113AB08C7E},1606.44632727982
5050,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,0,867.37044216, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{B128D159-652B-4370-9BCD-ACD9E5126883},318.932459446376
5051,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,1,4731.15791857, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{E3CBD807-B56E-45FC-BCB6-FB56443115C1},1741.35049135396
5052,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,1,7222.44725779, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{4E5DE09F-B60D-49BD-BD5D-FBC68A1C050E},2658.91622108129
5053,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,0,515.9426091, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{520138EC-BC2F-40BC-A2CC-67744B40FB98},190.20647884072
5054,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,2,11744.03008993, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{29CD8E81-D604-46E8-9B7C-CF440FB8112C},4328.31945148972
5055,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,1,4170.81157584, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{6FE3442F-0E5D-4F32-9639-BD28BA1A879B},1535.35685842812
5056,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,1,6201.58704472, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{00E40D81-C898-4491-A90F-86A22814AF6B},2284.46446051493
5057,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,1,5822.15591329, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:47+00,{BA693D69-1FFB-4B95-8C07-A7AA2A788882},2139.61454783138
5058,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,0,2043.50476266, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:49+00,{8D23A85E-EF66-4840-B9B6-3A14AA25FADE},752.119375418602
5059,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,2,8346.00583531, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:49+00,{D31AA34C-4D91-4EA9-A1C2-32A56FBF5781},3073.28407867276
5060,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,3,16505.27406665, , , , , ,Google & BING & ESRI,Partially underground,FTHONG,2010/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:49+00,{76AF95D3-F4F7-4F54-837D-A85DA653EC6E},6088.05503563635
5061,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,3,13455.12561718, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:49+00,{EB6639B5-BC8F-4A81-A2D1-A98EBA7DC6DB},4963.59752814546
5062,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,2,9397.71536642, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:49+00,{AD466A51-C1C6-4227-ACF6-7330B5537728},3466.48166222506
5063,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,0,2160.95130017, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:49+00,{701FC016-4B11-4124-AFBE-C2CB579E293B},798.206295583159
5064,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,2,9184.92153425, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:49+00,{713031F4-0805-4C49-A487-F8DC2D7C7415},3387.45232594128
5065,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,3,15360.76952008, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:49+00,{744A36D4-A6AD-4C9E-886E-D35DDE0760CF},5665.9393727244
5066,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,2,8759.81407042, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:49+00,{72EDD6BD-BC9F-4941-8026-E641713C6317},3226.41519993363
5067,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,4,19377.15755284, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:49+00,{5DCC4A9A-DF51-4DE9-9B96-959D58EDDCA4},7138.61766221491
5068,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,3,17268.21512326, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:49+00,{D5F9E706-D604-4336-8777-AB71C1360B05},6373.01126753071
5069,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,3,15610.3977316, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:49+00,{054B9DC9-8F97-46E9-9ADA-A5E2BF29C447},5743.4165053195
5070,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,1,6896.80436905, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:49+00,{A2CC5ACD-E573-41D2-B79A-F045531D3762},2541.66069356329
5071,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,1,6259.04957702, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:49+00,{95DD19E3-35C3-47F0-90DD-DA6D13D3B75C},2306.99743645906
5072,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,2,11697.35616196, , , , , ,Google & BING & ESRI,Partially underground,FTHONG,2010/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:49+00,{9B22E4D5-A75D-4694-9E94-F43DD6D1EACF},4304.28551092977
5073,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,2,10228.96705708, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:49+00,{8BB83FBC-EAAB-43FC-9516-4738F26F834D},3765.40680364422
5074,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,2,9809.61375596, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:49+00,{9A7D442B-D08A-4AF6-BB08-75B902933764},3617.26684358067
5075,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,2,11764.0001422, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:49+00,{6E981B1B-B177-46EB-881F-85ECD2887746},4339.02783773969
5076,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,0,1975.43858064, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:49+00,{A393535A-12B5-45E3-9C2D-C70A32288FE7},728.01417302163
5077,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,3,14927.77175845, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:49+00,{8AB89CE6-E49A-4A3F-A9D7-0D96AEED4550},5505.34389189808
5078,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,1,6049.20276699, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:49+00,{945513D6-4883-4277-BCC1-C4AB7DE5BDD8},2228.35204145587
5079,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,2,11924.37774146, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:49+00,{D0FD21D3-C24F-4754-9721-57A72DAE4948},4403.43165623157
5080,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,9,46021.14455049,, , , , ,Google & BING & ESRI, ,FTHONG,2010/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:49+00,{7260FBF2-1ECF-4448-A070-66E1E5593E57},16974.5305406265
5081,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,0,2264.58509839, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:49+00,{0E7A378A-B7BB-4194-8AC6-5A9FE94C6E83},836.449932740498
5082,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,2,11896.66391997, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:49+00,{ABDAD475-C819-4583-9BCF-0ED2FEC9DEDF},4393.27740346001
5083,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,0,1649.56525812, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:49+00,{7560F5B4-D603-4E50-98D5-BCFC7D65A800},609.562971409148
5084,SCE 66kV,66,66,SCE,Operational,Single,OH,SCE_33_69kV,2,10728.27899354, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:49+00,{AF3426D7-5A4B-4F9C-A18F-304AA2A4B6E9},3958.97636948539
